user_id,name,email,goal,skills,competency_level,acquired_badges,learning_history,employment_history,education_level,engagement_metrics,recommendation_history
U05723,John Cabrera,meltonadam@example.com,Become a Machine Learning Researcher,['Cloud Computing'],Intermediate,"['B08014', 'B06195', 'B05866', 'B07848', 'B06186']",Completed the 'Cloud Computing Guru' course at edX,"Worked at Hernandez, Prince and Curtis for 5 years",PhD,Highly Active,"['B04909', 'B05301']"
U05724,Wesley Contreras,deborah75@example.com,Become a Software Engineer,"['Cybersecurity', 'UI/UX', 'Machine Learning']",Intermediate,"['B09282', 'B01872', 'B05539', 'B03093']",Completed the 'Deep Learning Master' course at IBM,Worked at Porter Inc for 4 years,Bachelor's Degree,Highly Active,"['B06011', 'B08372', 'B05571']"
U05725,Alexandra Mcintosh,perezdaniel@example.net,Become a Machine Learning Researcher,['UI/UX'],Advanced,"['B08222', 'B05053']",Completed the 'DevOps Engineer' course at Coursera,"Worked at Wilson, Rodriguez and Wagner for 5 years",Bachelor's Degree,Moderate,['B09088']
U05726,Brandon Porter,lisa09@example.net,Become a Software Engineer,"['Cloud Computing', 'DevOps', 'Python']",Beginner,"['B04602', 'B06626']",Completed the 'Data Science Expert' course at Coursera,Worked at Stanton Group for 5 years,Master's Degree,Moderate,"['B09537', 'B06368', 'B04507']"
U05727,Scott Martinez,qbell@example.net,Become a Cloud Engineer,"['Data Analysis', 'Cloud Computing']",Advanced,['B03283'],Completed the 'UI/UX Designer' course at Google,Worked at Brown-Buck for 4 years,Master's Degree,Low,"['B06130', 'B03946']"
U05728,Victor Washington,khodges@example.org,Become a Software Engineer,"['Python', 'DevOps', 'Machine Learning']",Beginner,"['B08868', 'B06864', 'B04424', 'B08486']",Completed the 'Python Certification' course at Google,"Worked at Simmons, Mcdaniel and York for 2 years",Bachelor's Degree,Moderate,"['B01986', 'B02253', 'B07603', 'B03737']"
U05729,Elizabeth Lozano,ryanwang@example.com,Become a Data Scientist,['Python'],Advanced,[],Completed the 'Deep Learning Master' course at Google,"Worked at Ramirez, Sanchez and Graham for 1 years",Master's Degree,Highly Active,[]
U05730,Jennifer Williams DDS,nicholassantiago@example.com,Become a Software Engineer,"['Data Analysis', 'Deep Learning', 'DevOps', 'SQL']",Beginner,"['B07486', 'B02167', 'B00718', 'B09839']",Completed the 'AI Specialist' course at Google,"Worked at Gonzalez, Ruiz and Hebert for 5 years",High School,Low,"['B07575', 'B03683']"
U05731,Cody Norman,halldebbie@example.net,Become a Cloud Engineer,"['Cybersecurity', 'DevOps', 'Cloud Computing']",Advanced,"['B09944', 'B05778', 'B09854']",Completed the 'UI/UX Designer' course at Google,Worked at Doyle-Barnes for 2 years,Master's Degree,Moderate,"['B09264', 'B01182', 'B03355', 'B04765']"
U05732,Alyssa Barnes,jennifer13@example.com,Become a Machine Learning Researcher,['Machine Learning'],Advanced,"['B00952', 'B07829', 'B06417']",Completed the 'AI Specialist' course at edX,Worked at Patrick Ltd for 5 years,Bachelor's Degree,Low,"['B06679', 'B08413', 'B00295']"
U05733,Anthony Wilson,tcohen@example.org,Become a Software Engineer,"['SQL', 'Deep Learning']",Beginner,[],Completed the 'Data Science Expert' course at Coursera,Worked at Ramirez Inc for 2 years,Master's Degree,Highly Active,[]
U05734,Destiny Clark,grimestiffany@example.com,Become a Data Scientist,"['Cybersecurity', 'UI/UX', 'Cloud Computing']",Intermediate,"['B03019', 'B04446', 'B07786', 'B08029', 'B04674']",Completed the 'Cybersecurity Professional' course at IBM,"Worked at Mueller, Young and Thompson for 5 years",High School,Moderate,[]
U05735,Michael Wilkins,dhayes@example.com,Become a Data Scientist,"['Machine Learning', 'UI/UX', 'Python', 'Deep Learning']",Intermediate,[],Completed the 'Data Science Expert' course at Udacity,"Worked at Anderson, Parks and Barber for 5 years",PhD,Low,"['B08816', 'B04000', 'B01933']"
U05736,Renee Miller,ericphillips@example.net,Become a Data Scientist,['Cloud Computing'],Advanced,"['B05400', 'B00187', 'B02545', 'B09974', 'B01225']",Completed the 'UI/UX Designer' course at Google,"Worked at Hunter, Joseph and Newman for 5 years",Master's Degree,Highly Active,[]
U05737,Tara James,peterwilliams@example.com,Become a Cloud Engineer,"['DevOps', 'Machine Learning', 'Cloud Computing', 'UI/UX']",Beginner,"['B09395', 'B07644', 'B04529', 'B04166']",Completed the 'Big Data Analyst' course at Google,Worked at Powers-Rodriguez for 2 years,Master's Degree,Low,"['B05747', 'B06581', 'B02738']"
U05738,Karen Lucas,nicole90@example.com,Become a Machine Learning Researcher,['Data Analysis'],Intermediate,['B05580'],Completed the 'Machine Learning Pro' course at Coursera,Worked at Williams-Ramos for 4 years,Master's Degree,Low,[]
U05739,Laura Phillips,casekatelyn@example.net,Become a Machine Learning Researcher,"['Cybersecurity', 'Data Analysis']",Beginner,"['B06308', 'B06280', 'B02974', 'B03260', 'B04823']",Completed the 'Machine Learning Pro' course at Google,"Worked at Carlson, Vega and Bruce for 1 years",Master's Degree,Low,"['B06378', 'B08901', 'B05529', 'B03815']"
U05740,Kelly Ramos,danielsexton@example.net,Become a Data Scientist,['DevOps'],Beginner,"['B05997', 'B01333', 'B08853', 'B01409', 'B00624']",Completed the 'Cybersecurity Professional' course at IBM,"Worked at Parker, Conley and Ruiz for 2 years",PhD,Low,"['B08287', 'B00964', 'B05302', 'B03339']"
U05741,Molly Young,xthompson@example.com,Become an AI Expert,"['Python', 'DevOps', 'Deep Learning', 'Data Analysis']",Advanced,"['B07285', 'B04787']",Completed the 'Cloud Computing Guru' course at edX,Worked at Ross-Guerrero for 2 years,Bachelor's Degree,Highly Active,[]
U05742,Suzanne Matthews,wesley60@example.org,Become a Software Engineer,"['Machine Learning', 'UI/UX']",Intermediate,"['B09828', 'B02690', 'B07511']",Completed the 'Big Data Analyst' course at Google,Worked at Davis PLC for 3 years,Master's Degree,Low,[]
U05743,Craig Mcguire,nelsonkimberly@example.net,Become a Cloud Engineer,"['SQL', 'DevOps', 'Data Analysis', 'UI/UX']",Beginner,"['B08662', 'B07231']",Completed the 'AI Specialist' course at Udacity,Worked at Ray Inc for 1 years,High School,Highly Active,"['B02039', 'B01273']"
U05744,Howard Contreras,nicole25@example.org,Become a Software Engineer,['Data Analysis'],Intermediate,"['B08146', 'B01282', 'B07208', 'B05708']",Completed the 'Deep Learning Master' course at edX,"Worked at Ochoa, Lindsey and Underwood for 3 years",Bachelor's Degree,Highly Active,[]
U05745,Daniel Potter,charles44@example.net,Become an AI Expert,"['Deep Learning', 'Python']",Advanced,"['B04138', 'B06687']",Completed the 'Data Science Expert' course at Udacity,"Worked at Everett, Prince and Aguilar for 1 years",High School,Moderate,"['B01892', 'B05716', 'B04748', 'B09248']"
U05746,Andrea Brown,jamie86@example.net,Become a Cloud Engineer,"['Data Analysis', 'DevOps', 'Cloud Computing', 'Cybersecurity']",Beginner,"['B07288', 'B05115', 'B09078', 'B00619', 'B06156']",Completed the 'Cybersecurity Professional' course at Udacity,Worked at Campbell Inc for 2 years,High School,Low,"['B07464', 'B04163', 'B02723', 'B04972']"
U05747,Jose Ibarra,garciahannah@example.com,Become a Cloud Engineer,['Data Analysis'],Beginner,"['B00774', 'B07683', 'B09028', 'B06992']",Completed the 'Machine Learning Pro' course at Google,Worked at Galvan Ltd for 2 years,Bachelor's Degree,Moderate,"['B00396', 'B08446', 'B06126', 'B07774']"
U05748,Kevin Brooks,johnsondonna@example.com,Become a Cloud Engineer,"['Machine Learning', 'DevOps', 'SQL', 'Python']",Intermediate,"['B01162', 'B09403']",Completed the 'AI Specialist' course at edX,"Worked at Ruiz, Oconnor and Lowery for 4 years",High School,Highly Active,"['B04949', 'B02756', 'B05498', 'B00183', 'B08968']"
U05749,Mr. Christopher Williams,schmidtbryce@example.com,Become a Data Scientist,"['UI/UX', 'Data Analysis', 'Machine Learning']",Intermediate,['B05319'],Completed the 'Data Science Expert' course at IBM,Worked at Church-Oconnor for 2 years,PhD,Low,['B02066']
U05750,Joseph Lynch,hurststephen@example.com,Become a Cloud Engineer,"['Cybersecurity', 'Machine Learning', 'DevOps', 'Deep Learning']",Intermediate,"['B05691', 'B02566', 'B02384', 'B05796']",Completed the 'DevOps Engineer' course at edX,Worked at Richardson Group for 3 years,PhD,Moderate,"['B00720', 'B03288', 'B04780']"
U05751,Emily Atkins,elizabethhowe@example.com,Become a Machine Learning Researcher,['SQL'],Advanced,"['B04500', 'B02095', 'B09466', 'B02085']",Completed the 'Cloud Computing Guru' course at IBM,Worked at Smith-Melendez for 3 years,High School,Low,"['B00438', 'B02273', 'B09494']"
U05752,Mary Weeks,roberthart@example.com,Become a Machine Learning Researcher,['Python'],Beginner,[],Completed the 'Data Science Expert' course at edX,Worked at Alvarez Group for 1 years,High School,Highly Active,"['B08035', 'B01469']"
U05753,Mario Smith,robertsbarbara@example.org,Become a Cloud Engineer,"['Machine Learning', 'Data Analysis']",Advanced,"['B05328', 'B01037', 'B06873', 'B06974']",Completed the 'Machine Learning Pro' course at Coursera,"Worked at Sanchez, Robinson and Savage for 1 years",High School,Moderate,"['B04000', 'B09484', 'B04159', 'B00202']"
U05754,Anthony Miranda,ggarrett@example.com,Become an AI Expert,"['Machine Learning', 'Cloud Computing', 'Deep Learning', 'Data Analysis']",Advanced,['B03516'],Completed the 'Cybersecurity Professional' course at Google,Worked at Tapia PLC for 4 years,High School,Highly Active,"['B05192', 'B01306']"
U05755,Anthony Mejia,michaeljohnston@example.net,Become a Data Scientist,['Cloud Computing'],Intermediate,"['B04696', 'B08969', 'B05730']",Completed the 'Big Data Analyst' course at Google,Worked at Love-Silva for 5 years,High School,Low,['B01340']
U05756,Leah Anderson,danpena@example.net,Become an AI Expert,"['Python', 'UI/UX', 'Cloud Computing', 'Cybersecurity']",Beginner,[],Completed the 'Python Certification' course at edX,Worked at Jordan Group for 4 years,PhD,Low,"['B08076', 'B01609']"
U05757,Sydney George,jason27@example.org,Become a Software Engineer,"['Cybersecurity', 'UI/UX', 'Cloud Computing']",Beginner,"['B05807', 'B02062']",Completed the 'Big Data Analyst' course at edX,Worked at Wolf Ltd for 1 years,Bachelor's Degree,Moderate,[]
U05758,Brittney Thomas,carrollkelsey@example.org,Become a Cloud Engineer,"['DevOps', 'Python']",Intermediate,"['B02633', 'B04275', 'B08876', 'B07774']",Completed the 'Machine Learning Pro' course at IBM,Worked at Hernandez-Boyd for 1 years,Bachelor's Degree,Low,"['B09043', 'B08888', 'B06597']"
U05759,Matthew Brock,emily51@example.net,Become an AI Expert,"['Python', 'Cloud Computing']",Beginner,"['B00639', 'B02668']",Completed the 'Big Data Analyst' course at Coursera,Worked at Young Ltd for 1 years,Bachelor's Degree,Highly Active,[]
U05760,James Baldwin,mcfarlandlaura@example.net,Become a Cloud Engineer,"['Python', 'UI/UX']",Intermediate,[],Completed the 'Python Certification' course at Coursera,Worked at Andrews PLC for 1 years,Master's Degree,Moderate,"['B02737', 'B04833', 'B09917']"
U05761,Rebecca Wheeler,ramirezcharles@example.org,Become a Cloud Engineer,"['Python', 'Cloud Computing', 'Machine Learning', 'Data Analysis']",Intermediate,[],Completed the 'Cybersecurity Professional' course at edX,Worked at Lawson LLC for 3 years,Master's Degree,Highly Active,"['B09311', 'B08060', 'B03353', 'B02223']"
U05762,Emily Ortiz,jacksonmichael@example.org,Become a Machine Learning Researcher,['SQL'],Beginner,"['B01755', 'B03404', 'B06395', 'B03313', 'B00377']",Completed the 'AI Specialist' course at IBM,"Worked at Hall, Wise and Sanchez for 3 years",PhD,Highly Active,[]
U05763,Bradley Craig,sara92@example.net,Become a Machine Learning Researcher,"['UI/UX', 'DevOps']",Beginner,['B09113'],Completed the 'Deep Learning Master' course at Udacity,"Worked at Washington, Alvarez and Ferguson for 1 years",PhD,Highly Active,[]
U05764,Caitlin Gonzalez,sandovallisa@example.com,Become a Data Scientist,"['Cybersecurity', 'Data Analysis', 'DevOps', 'SQL']",Beginner,"['B04403', 'B06084', 'B08574', 'B03567']",Completed the 'Data Science Expert' course at Google,Worked at Mcdaniel-Austin for 4 years,High School,Highly Active,"['B08113', 'B03229', 'B05880', 'B00311']"
U05765,Alexander Bishop,yvonne56@example.com,Become a Software Engineer,"['UI/UX', 'Machine Learning', 'Cloud Computing', 'Python']",Intermediate,"['B02829', 'B04630', 'B05302', 'B03812', 'B03296']",Completed the 'DevOps Engineer' course at Coursera,"Worked at Robinson, Weiss and Lewis for 2 years",Master's Degree,Moderate,"['B07817', 'B08534', 'B06195', 'B06215', 'B00952']"
U05766,Latasha Bailey,bfriedman@example.com,Become a Cloud Engineer,"['Python', 'Deep Learning', 'Data Analysis']",Advanced,"['B02111', 'B08236', 'B06220', 'B00764', 'B06590']",Completed the 'DevOps Engineer' course at Udacity,Worked at Swanson and Sons for 4 years,High School,Low,"['B02707', 'B04360', 'B09143']"
U05767,Catherine Knight,brookebrown@example.net,Become an AI Expert,"['Deep Learning', 'Python', 'Machine Learning', 'Cybersecurity']",Beginner,"['B06644', 'B01630', 'B08897', 'B05443', 'B07635']",Completed the 'Python Certification' course at edX,Worked at Woodward-Young for 3 years,Master's Degree,Moderate,"['B02896', 'B00016', 'B09207']"
U05768,Tyler Owens,nespinoza@example.com,Become a Cloud Engineer,"['Machine Learning', 'Python']",Intermediate,['B07029'],Completed the 'Big Data Analyst' course at edX,Worked at Smith Ltd for 4 years,High School,Highly Active,"['B01035', 'B06177', 'B05314', 'B01810', 'B00684']"
U05769,Robin Ellis,tmclaughlin@example.com,Become a Data Scientist,"['SQL', 'Data Analysis', 'UI/UX', 'DevOps']",Beginner,"['B08396', 'B06185', 'B03999', 'B00557', 'B09803']",Completed the 'AI Specialist' course at Google,Worked at Johnson Ltd for 2 years,Master's Degree,Moderate,[]
U05770,Emma Melton,amykelly@example.net,Become a Cloud Engineer,"['Cybersecurity', 'Data Analysis', 'UI/UX', 'Cloud Computing']",Advanced,"['B09421', 'B03728', 'B01857', 'B08144', 'B02556']",Completed the 'AI Specialist' course at edX,"Worked at Palmer, Martin and Mata for 2 years",Bachelor's Degree,Moderate,"['B05310', 'B03037', 'B08281']"
U05771,Jose Brown,wadecharles@example.net,Become a Machine Learning Researcher,"['UI/UX', 'Cybersecurity', 'Data Analysis', 'Machine Learning']",Intermediate,"['B09665', 'B06333', 'B07562']",Completed the 'Big Data Analyst' course at Coursera,"Worked at Soto, Ramos and Rowe for 1 years",Bachelor's Degree,Highly Active,[]
U05772,Christopher Grimes,nbradford@example.org,Become a Machine Learning Researcher,"['Cloud Computing', 'Data Analysis', 'SQL']",Intermediate,['B04222'],Completed the 'Machine Learning Pro' course at Coursera,"Worked at Young, Clark and Edwards for 1 years",PhD,Low,"['B04267', 'B05641', 'B04417', 'B01204']"
U05773,Pamela Meza,pedro17@example.net,Become a Machine Learning Researcher,"['Cloud Computing', 'Deep Learning', 'Cybersecurity', 'Machine Learning']",Advanced,"['B06604', 'B03488', 'B06265', 'B08113', 'B07427']",Completed the 'Cybersecurity Professional' course at Google,Worked at Mills Ltd for 4 years,PhD,Low,"['B00689', 'B04792', 'B02464', 'B00488']"
U05774,Tony Peterson,reginaldfisher@example.org,Become a Software Engineer,"['Machine Learning', 'Cloud Computing', 'DevOps']",Beginner,"['B06883', 'B08331', 'B00491', 'B09698', 'B02354']",Completed the 'AI Specialist' course at Coursera,"Worked at Mendoza, Ward and Hahn for 5 years",Bachelor's Degree,Low,"['B04571', 'B06028']"
U05775,Jonathan Mcdonald,newmanmichelle@example.com,Become an AI Expert,"['UI/UX', 'Machine Learning', 'DevOps']",Beginner,[],Completed the 'DevOps Engineer' course at edX,"Worked at Serrano, Williams and Barr for 3 years",Bachelor's Degree,Moderate,"['B09964', 'B08621', 'B05121', 'B03631', 'B08947']"
U05776,Shannon Holt,wangmichele@example.net,Become a Data Scientist,"['UI/UX', 'DevOps']",Beginner,"['B02759', 'B01156', 'B04708', 'B06899']",Completed the 'UI/UX Designer' course at Coursera,"Worked at Mccullough, Leach and Barber for 2 years",High School,Low,"['B07212', 'B00581', 'B08757', 'B05319', 'B03312']"
U05777,Amanda Harrison,jeffrey91@example.net,Become a Data Scientist,['Cloud Computing'],Beginner,"['B06097', 'B08321', 'B09776', 'B03329']",Completed the 'Big Data Analyst' course at edX,Worked at Howell-Johnson for 1 years,Master's Degree,Low,['B03660']
U05778,Matthew Davis,martineztimothy@example.com,Become a Machine Learning Researcher,['UI/UX'],Intermediate,[],Completed the 'Cybersecurity Professional' course at edX,Worked at Young-Washington for 1 years,High School,Moderate,"['B05855', 'B05837', 'B01034', 'B08741']"
U05779,Deborah Vega,ballardjoy@example.net,Become a Machine Learning Researcher,['DevOps'],Intermediate,"['B01354', 'B06330', 'B05049']",Completed the 'Big Data Analyst' course at IBM,Worked at Hunter-Alvarez for 2 years,PhD,Low,"['B02350', 'B05003', 'B07552', 'B06528', 'B00304']"
U05780,Todd Graves,ofarrell@example.net,Become a Data Scientist,"['DevOps', 'Deep Learning', 'Data Analysis', 'Python']",Beginner,"['B09430', 'B01184', 'B07112', 'B00941', 'B06096']",Completed the 'UI/UX Designer' course at Coursera,"Worked at Hall, Chang and Moore for 4 years",High School,Moderate,"['B07478', 'B05451', 'B02007']"
U05781,Ricky Brown,mackdeanna@example.net,Become a Data Scientist,"['Data Analysis', 'UI/UX', 'Python']",Intermediate,"['B04354', 'B02088']",Completed the 'Data Science Expert' course at Google,Worked at Gonzalez-Wright for 4 years,PhD,Moderate,"['B00024', 'B06230', 'B07273', 'B03978']"
U05782,Carl Ball,ronaldlyons@example.com,Become a Data Scientist,"['Cybersecurity', 'Deep Learning']",Intermediate,['B07369'],Completed the 'UI/UX Designer' course at IBM,Worked at Santos-Marquez for 4 years,PhD,Low,"['B02216', 'B03037', 'B00677', 'B06870']"
U05783,Andrew Miller,anthonywilliams@example.org,Become a Software Engineer,"['Cybersecurity', 'Data Analysis', 'DevOps']",Advanced,"['B04585', 'B05519', 'B06202', 'B03854']",Completed the 'Cybersecurity Professional' course at Google,Worked at Henderson-Little for 5 years,Master's Degree,Highly Active,[]
U05784,Aaron Dickerson,orodriguez@example.org,Become a Machine Learning Researcher,"['Cybersecurity', 'Python']",Advanced,"['B03125', 'B09155', 'B03790', 'B04544', 'B07623']",Completed the 'UI/UX Designer' course at edX,"Worked at Howard, Phillips and Martinez for 1 years",Master's Degree,Moderate,"['B00089', 'B02237']"
U05785,Teresa Fisher,logan43@example.org,Become a Data Scientist,"['Data Analysis', 'SQL']",Advanced,"['B05505', 'B03436', 'B02771', 'B01407']",Completed the 'Cybersecurity Professional' course at edX,Worked at Smith-Bauer for 3 years,PhD,Highly Active,"['B07576', 'B09626', 'B00559']"
U05786,Calvin Sullivan,cameron40@example.net,Become an AI Expert,"['Machine Learning', 'UI/UX', 'DevOps']",Intermediate,"['B00709', 'B01537', 'B09765', 'B05657', 'B04852']",Completed the 'AI Specialist' course at edX,Worked at Robinson-Johnson for 4 years,PhD,Moderate,"['B02337', 'B02032', 'B00965', 'B09940']"
U05787,David Martin,thomastracy@example.org,Become a Data Scientist,['Cybersecurity'],Beginner,"['B03338', 'B01437']",Completed the 'Big Data Analyst' course at Google,Worked at Mooney Inc for 2 years,Master's Degree,Low,[]
U05788,Peggy French,mgarza@example.net,Become a Data Scientist,['Deep Learning'],Advanced,"['B06519', 'B07531', 'B09749', 'B09849']",Completed the 'Python Certification' course at IBM,"Worked at Green, Noble and Zhang for 4 years",Bachelor's Degree,Low,"['B02012', 'B08854', 'B07231', 'B00637']"
U05789,Patrick Thomas,andrew01@example.com,Become a Software Engineer,"['Data Analysis', 'Machine Learning', 'Cybersecurity', 'Python']",Intermediate,"['B07922', 'B01560', 'B02244']",Completed the 'UI/UX Designer' course at Google,"Worked at Williams, Mendez and Moyer for 2 years",Bachelor's Degree,Highly Active,['B02357']
U05790,William Melton,thomas88@example.org,Become a Software Engineer,['Machine Learning'],Intermediate,"['B08545', 'B06654', 'B06313']",Completed the 'DevOps Engineer' course at Google,Worked at Smith-Baker for 1 years,Master's Degree,Low,"['B07484', 'B09784', 'B04953', 'B03996', 'B00960']"
U05791,Adam Fields,jameslowery@example.org,Become a Software Engineer,"['Python', 'Cybersecurity']",Advanced,"['B02930', 'B00809', 'B04290', 'B07817', 'B01041']",Completed the 'Machine Learning Pro' course at Google,Worked at Ellis LLC for 1 years,High School,Highly Active,"['B08607', 'B09141', 'B02619']"
U05792,Jerry Cherry,isabellajones@example.net,Become a Cloud Engineer,"['Machine Learning', 'Deep Learning', 'UI/UX', 'Cybersecurity']",Beginner,"['B03092', 'B07995', 'B08227', 'B07221', 'B03003']",Completed the 'Data Science Expert' course at edX,Worked at Rose-Myers for 2 years,High School,Low,"['B00618', 'B05675', 'B01031', 'B05375']"
U05793,Chris Simmons,william45@example.net,Become an AI Expert,"['SQL', 'Python', 'Data Analysis']",Intermediate,[],Completed the 'DevOps Engineer' course at IBM,"Worked at Blackburn, Powers and Fuentes for 3 years",Master's Degree,Highly Active,[]
U05794,Christina Johnson,craig03@example.org,Become a Cloud Engineer,['Machine Learning'],Beginner,['B00850'],Completed the 'Data Science Expert' course at edX,Worked at Taylor-Brown for 4 years,PhD,Highly Active,['B03577']
U05795,Janice Schmidt,stephanie96@example.com,Become a Machine Learning Researcher,['Deep Learning'],Advanced,[],Completed the 'Python Certification' course at edX,Worked at Ramirez Group for 5 years,PhD,Low,"['B04833', 'B03884', 'B00360', 'B09666']"
U05796,Adam Miller MD,michele14@example.com,Become a Software Engineer,"['Deep Learning', 'Machine Learning', 'UI/UX']",Intermediate,"['B05473', 'B03576']",Completed the 'DevOps Engineer' course at Coursera,"Worked at Snyder, Cox and Keller for 2 years",High School,Moderate,"['B02010', 'B08526', 'B01937', 'B07859', 'B08390']"
U05797,Darius Newman,lindahoffman@example.com,Become a Data Scientist,"['Cybersecurity', 'UI/UX', 'Deep Learning']",Beginner,"['B01654', 'B08664', 'B00170', 'B07761', 'B08641']",Completed the 'DevOps Engineer' course at Google,Worked at Houston Ltd for 3 years,Bachelor's Degree,Moderate,"['B08190', 'B08040', 'B03608', 'B06543', 'B04072']"
U05798,Kevin Harrell,pbryant@example.org,Become a Cloud Engineer,"['Deep Learning', 'DevOps', 'Machine Learning', 'UI/UX']",Intermediate,"['B05014', 'B02417', 'B06833', 'B01841']",Completed the 'AI Specialist' course at edX,Worked at Davis-Reyes for 4 years,High School,Moderate,['B01948']
U05799,John Wilson,maxwellcharles@example.net,Become a Cloud Engineer,['Python'],Beginner,"['B04273', 'B08633', 'B08806', 'B07774', 'B02583']",Completed the 'Data Science Expert' course at Coursera,"Worked at Martin, Carpenter and Skinner for 2 years",Master's Degree,Moderate,"['B01923', 'B09144', 'B05649', 'B05838', 'B07703']"
U05800,Elizabeth Martin,onelson@example.org,Become a Cloud Engineer,"['Data Analysis', 'UI/UX', 'Machine Learning', 'Cloud Computing']",Beginner,"['B03616', 'B05345']",Completed the 'Cloud Computing Guru' course at Google,Worked at Taylor-White for 3 years,Master's Degree,Moderate,[]
U05801,Charles Knapp,david28@example.com,Become a Cloud Engineer,"['UI/UX', 'SQL']",Beginner,"['B08535', 'B04328', 'B04868', 'B03152']",Completed the 'UI/UX Designer' course at Google,Worked at Collins-Mendoza for 3 years,High School,Low,[]
U05802,Kathryn Garcia,lgarcia@example.com,Become a Software Engineer,"['SQL', 'Machine Learning', 'Python', 'DevOps']",Advanced,[],Completed the 'Machine Learning Pro' course at Udacity,"Worked at Cain, Hayes and Weeks for 5 years",Bachelor's Degree,Moderate,['B05114']
U05803,David Jennings,cameron31@example.org,Become a Data Scientist,['Cloud Computing'],Beginner,"['B09252', 'B03254']",Completed the 'Cloud Computing Guru' course at IBM,"Worked at Robertson, Kelly and Higgins for 1 years",PhD,Low,['B02848']
U05804,Melissa Gray,sethbond@example.com,Become a Data Scientist,"['UI/UX', 'SQL', 'Data Analysis']",Intermediate,"['B07812', 'B05505', 'B09736']",Completed the 'UI/UX Designer' course at Google,Worked at Green-Oliver for 3 years,Bachelor's Degree,Low,['B02340']
U05805,Kristen Escobar,nathansilva@example.com,Become a Data Scientist,"['Cybersecurity', 'Machine Learning', 'Python', 'UI/UX']",Advanced,[],Completed the 'Cloud Computing Guru' course at Coursera,"Worked at Gray, Austin and Cruz for 3 years",Master's Degree,Highly Active,"['B07259', 'B08397']"
U05806,Jessica Blanchard,mroberts@example.org,Become a Software Engineer,['UI/UX'],Advanced,"['B05293', 'B03907', 'B05980', 'B07818']",Completed the 'Data Science Expert' course at Google,Worked at Dodson Ltd for 1 years,High School,Highly Active,['B07157']
U05807,Mary Baker,john46@example.org,Become a Data Scientist,"['Machine Learning', 'UI/UX', 'DevOps']",Beginner,"['B01672', 'B08361', 'B00450', 'B08962', 'B00814']",Completed the 'UI/UX Designer' course at Coursera,Worked at Walker-Cline for 4 years,Master's Degree,Low,"['B07059', 'B07101', 'B02501', 'B03412']"
U05808,Nathaniel Walter,bparks@example.net,Become a Software Engineer,"['Cloud Computing', 'DevOps', 'Cybersecurity', 'UI/UX']",Intermediate,"['B01207', 'B03225', 'B02981', 'B05178', 'B03638']",Completed the 'DevOps Engineer' course at Udacity,"Worked at Castro, Martinez and Brown for 1 years",PhD,Moderate,['B05448']
U05809,Elizabeth Holden,lkemp@example.org,Become a Software Engineer,"['Machine Learning', 'SQL']",Intermediate,"['B02734', 'B04017', 'B01919', 'B01389', 'B05113']",Completed the 'Machine Learning Pro' course at IBM,"Worked at Johnson, Anderson and Cortez for 1 years",Master's Degree,Moderate,"['B05165', 'B06249', 'B09322', 'B09872', 'B09994']"
U05810,Katie Logan,haley25@example.org,Become a Data Scientist,['Python'],Beginner,"['B05333', 'B06349', 'B08766', 'B02767', 'B04003']",Completed the 'UI/UX Designer' course at IBM,Worked at Bradley Inc for 5 years,PhD,Highly Active,"['B06973', 'B06232', 'B03785', 'B07147', 'B01053']"
U05811,Brian Bailey,luisdavis@example.com,Become an AI Expert,"['UI/UX', 'SQL', 'Machine Learning', 'Python']",Intermediate,"['B05377', 'B00691', 'B08868', 'B04366']",Completed the 'Data Science Expert' course at Coursera,"Worked at Cook, Walters and Allison for 5 years",PhD,Moderate,"['B07109', 'B00811', 'B06143', 'B02840']"
U05812,Tracy Humphrey,kristilewis@example.com,Become a Data Scientist,"['Deep Learning', 'Data Analysis', 'DevOps', 'UI/UX']",Beginner,"['B02935', 'B00680', 'B05691']",Completed the 'Big Data Analyst' course at edX,Worked at Vang LLC for 5 years,PhD,Highly Active,"['B00486', 'B07753', 'B00716', 'B04103']"
U05813,James Atkinson,ryansullivan@example.net,Become a Machine Learning Researcher,"['Data Analysis', 'Machine Learning', 'Cloud Computing']",Advanced,"['B03974', 'B03467', 'B01583']",Completed the 'Cybersecurity Professional' course at Udacity,Worked at Drake-Sawyer for 5 years,Master's Degree,Highly Active,[]
U05814,Edward Keller,richardsonnathan@example.com,Become a Machine Learning Researcher,"['DevOps', 'Cloud Computing']",Beginner,"['B06296', 'B04862', 'B08548', 'B04234']",Completed the 'AI Specialist' course at IBM,Worked at Summers Inc for 5 years,High School,Moderate,[]
U05815,Elizabeth Mcgee,tammy80@example.net,Become a Cloud Engineer,"['Cloud Computing', 'DevOps', 'Machine Learning', 'Data Analysis']",Intermediate,['B08415'],Completed the 'AI Specialist' course at Google,Worked at Blackwell Group for 1 years,Master's Degree,Moderate,['B07882']
U05816,John Schultz,ortizmark@example.net,Become a Software Engineer,['Deep Learning'],Intermediate,"['B06027', 'B02127', 'B05486']",Completed the 'Data Science Expert' course at edX,"Worked at Butler, Bryant and Cruz for 2 years",PhD,Low,"['B01924', 'B07009', 'B06437']"
